booking_id,hotel_name,city,country,hotel_type,room_type,booking_date,check_in_date,check_out_date,length_of_stay,num_guests,room_rate,total_revenue,customer_segment,booking_channel,is_cancelled,rating,adr,revpar,year,month,month_name,quarter,weekday,is_weekend,year_month,revenue_segment,stay_segment,occupancy_rate,cancellation_rate
BK010932,Resort Hotel London,London,GB,Resort,Deluxe,2023-03-24,2023-09-06,2023-09-08,2,3,214.79,429.58,Leisure,Direct,0,4.1,214.79,214.79,2023,9,September,3,Wednesday,False,2023-09,Medium,Short (1-2),1.0,0.0
BK010933,Boutique Hotel Rome,Rome,IT,Boutique,Deluxe,2023-04-12,2023-08-17,2023-08-27,10,1,171.98,1719.81,Solo,Booking.com,1,,171.98,171.98,2023,8,August,3,Thursday,False,2023-08,Very High,Long (6-10),1.0,1.0
BK010934,Budget Hotel Tokyo,Tokyo,JP,Budget,Double,2024-02-15,2024-03-14,2024-03-18,4,2,92.04,368.18,Leisure,Expedia,0,4.2,92.04,92.04,2024,3,March,1,Thursday,False,2024-03,Medium,Medium (3-5),1.0,0.0
BK010935,Airport Hotel Amsterdam,Amsterdam,NL,Airport,Twin,2023-11-03,2024-01-18,2024-01-21,3,3,115.06,345.17,Couple,Booking.com,0,4.7,115.06,115.06,2024,1,January,1,Thursday,False,2024-01,Medium,Medium (3-5),1.0,0.0
BK010936,Airport Hotel London,London,GB,Airport,Standard,2024-11-08,2025-04-15,2025-04-18,3,4,191.89,575.68,Couple,Booking.com,0,4.7,191.89,191.89,2025,4,April,2,Tuesday,False,2025-04,High,Medium (3-5),1.0,0.0
BK010937,Boutique Hotel Berlin,Berlin,DE,Boutique,Twin,2024-11-10,2025-02-15,2025-02-18,3,2,79.96,239.88,Leisure,Hotels.com,0,4.0,79.96,79.96,2025,2,February,1,Saturday,True,2025-02,Medium,Medium (3-5),1.0,0.0
BK010938,Budget Hotel Barcelona,Barcelona,ES,Budget,Standard,2023-05-31,2023-06-30,2023-07-03,3,4,89.11,267.32,Solo,Booking.com,0,3.3,89.11,89.11,2023,6,June,2,Friday,False,2023-06,Medium,Medium (3-5),1.0,0.0
BK010939,Airport Hotel Amsterdam,Amsterdam,NL,Airport,Double,2023-02-03,2023-03-03,2023-03-06,3,2,135.55,406.66,Leisure,Booking.com,0,5.0,135.55,135.55,2023,3,March,1,Friday,False,2023-03,Medium,Medium (3-5),1.0,0.0
BK010940,Boutique Hotel Tokyo,Tokyo,JP,Boutique,Deluxe,2024-03-20,2024-08-18,2024-08-22,4,3,171.81,687.23,Family,Trivago,0,5.0,171.81,171.81,2024,8,August,3,Sunday,True,2024-08,High,Medium (3-5),1.0,0.0
BK010941,Business Hotel Dubai,Dubai,AE,Business,Twin,2024-05-07,2024-08-29,2024-08-30,1,2,270.8,270.8,Family,Hotels.com,0,3.1,270.8,270.8,2024,8,August,3,Thursday,False,2024-08,Medium,Short (1-2),1.0,0.0
BK010942,Boutique Hotel Barcelona,Barcelona,ES,Boutique,Suite,2023-02-04,2023-07-16,2023-07-21,5,2,150.41,752.07,Couple,Trivago,1,,150.41,150.41,2023,7,July,3,Sunday,True,2023-07,High,Medium (3-5),1.0,1.0
BK010943,Luxury Hotel Barcelona,Barcelona,ES,Luxury,Twin,2024-01-09,2024-07-03,2024-07-05,2,3,370.58,741.16,Couple,Expedia,0,2.6,370.58,370.58,2024,7,July,3,Wednesday,False,2024-07,High,Short (1-2),1.0,0.0
BK010944,Business Hotel Tokyo,Tokyo,JP,Business,Deluxe,2024-04-29,2024-08-11,2024-08-15,4,4,200.36,801.45,Business,Agoda,0,4.4,200.36,200.36,2024,8,August,3,Sunday,True,2024-08,High,Medium (3-5),1.0,0.0
BK010945,Resort Hotel Singapore,Singapore,SG,Resort,Single,2024-08-02,2024-09-19,2024-09-23,4,2,278.84,1115.35,Family,Trivago,0,4.6,278.84,278.84,2024,9,September,3,Thursday,False,2024-09,Very High,Medium (3-5),1.0,0.0
BK010946,Business Hotel Berlin,Berlin,DE,Business,Twin,2023-09-02,2023-09-23,2023-10-03,10,3,104.51,1045.11,Business,Trivago,1,,104.51,104.51,2023,9,September,3,Saturday,True,2023-09,Very High,Long (6-10),1.0,1.0
BK010947,Budget Hotel Sydney,Sydney,AU,Budget,Single,2024-09-12,2024-10-08,2024-10-10,2,3,120.43,240.87,Solo,Booking.com,1,,120.43,120.43,2024,10,October,4,Tuesday,False,2024-10,Medium,Short (1-2),1.0,1.0
BK010948,Boutique Hotel Berlin,Berlin,DE,Boutique,Twin,2023-04-18,2023-06-22,2023-06-24,2,1,124.18,248.37,Family,Hotels.com,0,3.5,124.18,124.18,2023,6,June,2,Thursday,False,2023-06,Medium,Short (1-2),1.0,0.0
BK010949,Resort Hotel Dubai,Dubai,AE,Resort,Suite,2024-04-12,2024-10-08,2024-10-15,7,3,235.66,1649.62,Leisure,Agoda,0,3.3,235.66,235.66,2024,10,October,4,Tuesday,False,2024-10,Very High,Long (6-10),1.0,0.0
BK010950,Budget Hotel Sydney,Sydney,AU,Budget,Deluxe,2024-10-19,2024-12-11,2024-12-14,3,3,150.92,452.75,Family,Agoda,1,,150.92,150.92,2024,12,December,4,Wednesday,False,2024-12,Medium,Medium (3-5),1.0,1.0
BK010951,Airport Hotel Tokyo,Tokyo,JP,Airport,Twin,2023-06-14,2023-10-14,2023-10-17,3,2,142.36,427.07,Couple,Direct,0,4.5,142.36,142.36,2023,10,October,4,Saturday,True,2023-10,Medium,Medium (3-5),1.0,0.0
BK010952,Airport Hotel Rome,Rome,IT,Airport,Standard,2023-12-02,2024-05-03,2024-05-05,2,3,125.47,250.93,Business,Trivago,0,3.6,125.47,125.47,2024,5,May,2,Friday,False,2024-05,Medium,Short (1-2),1.0,0.0
BK010953,Airport Hotel Sydney,Sydney,AU,Airport,Suite,2023-10-15,2024-02-16,2024-02-19,3,2,137.0,411.01,Leisure,Booking.com,0,4.4,137.0,137.0,2024,2,February,1,Friday,False,2024-02,Medium,Medium (3-5),1.0,0.0
BK010954,Luxury Hotel Barcelona,Barcelona,ES,Luxury,Standard,2024-06-18,2024-09-24,2024-09-27,3,3,222.21,666.63,Couple,Trivago,0,3.7,222.21,222.21,2024,9,September,3,Tuesday,False,2024-09,High,Medium (3-5),1.0,0.0
BK010955,Airport Hotel Amsterdam,Amsterdam,NL,Airport,Double,2024-10-20,2025-01-15,2025-01-16,1,1,157.94,157.94,Leisure,Expedia,1,,157.94,157.94,2025,1,January,1,Wednesday,False,2025-01,Low,Short (1-2),1.0,1.0
BK010956,Luxury Hotel London,London,GB,Luxury,Standard,2023-10-04,2024-03-20,2024-03-21,1,3,472.81,472.81,Leisure,Expedia,0,4.3,472.81,472.81,2024,3,March,1,Wednesday,False,2024-03,Medium,Short (1-2),1.0,0.0
BK010957,Luxury Hotel Rome,Rome,IT,Luxury,Suite,2023-01-28,2023-04-02,2023-04-16,14,3,323.14,4523.91,Couple,Direct,0,3.4,323.14,323.14,2023,4,April,2,Sunday,True,2023-04,Very High,Extended (10+),1.0,0.0
BK010958,Budget Hotel Barcelona,Barcelona,ES,Budget,Suite,2024-06-02,2024-08-18,2024-08-21,3,4,84.7,254.1,Leisure,Trivago,1,,84.7,84.7,2024,8,August,3,Sunday,True,2024-08,Medium,Medium (3-5),1.0,1.0
BK010959,Airport Hotel Dubai,Dubai,AE,Airport,Suite,2024-12-08,2024-12-29,2025-01-03,5,2,277.77,1388.83,Couple,Trivago,0,4.4,277.77,277.77,2024,12,December,4,Sunday,True,2024-12,Very High,Medium (3-5),1.0,0.0
BK010960,Resort Hotel London,London,GB,Resort,Twin,2024-09-02,2024-10-24,2024-10-29,5,2,348.76,1743.8,Family,Booking.com,0,3.2,348.76,348.76,2024,10,October,4,Thursday,False,2024-10,Very High,Medium (3-5),1.0,0.0
BK010961,Luxury Hotel Paris,Paris,FR,Luxury,Single,2023-01-08,2023-02-02,2023-02-05,3,2,259.86,779.59,Family,Booking.com,0,5.0,259.86,259.86,2023,2,February,1,Thursday,False,2023-02,High,Medium (3-5),1.0,0.0
BK010962,Resort Hotel Berlin,Berlin,DE,Resort,Single,2024-11-10,2025-03-05,2025-03-07,2,2,150.21,300.42,Couple,Booking.com,0,4.2,150.21,150.21,2025,3,March,1,Wednesday,False,2025-03,Medium,Short (1-2),1.0,0.0
BK010963,Resort Hotel New York,New York,US,Resort,Double,2024-06-08,2024-11-01,2024-11-02,1,4,368.71,368.71,Solo,Agoda,0,3.6,368.71,368.71,2024,11,November,4,Friday,False,2024-11,Medium,Short (1-2),1.0,0.0
BK010964,Resort Hotel Paris,Paris,FR,Resort,Twin,2024-09-18,2024-11-07,2024-11-10,3,2,301.52,904.56,Solo,Hotels.com,0,5.0,301.52,301.52,2024,11,November,4,Thursday,False,2024-11,High,Medium (3-5),1.0,0.0
BK010965,Business Hotel Rome,Rome,IT,Business,Standard,2023-09-10,2024-02-08,2024-02-13,5,4,124.41,622.04,Solo,Direct,0,3.5,124.41,124.41,2024,2,February,1,Thursday,False,2024-02,High,Medium (3-5),1.0,0.0
BK010966,Budget Hotel Rome,Rome,IT,Budget,Deluxe,2024-06-18,2024-10-02,2024-10-06,4,4,79.06,316.23,Solo,Trivago,0,3.7,79.06,79.06,2024,10,October,4,Wednesday,False,2024-10,Medium,Medium (3-5),1.0,0.0
BK010967,Boutique Hotel Dubai,Dubai,AE,Boutique,Twin,2023-04-18,2023-05-08,2023-05-11,3,2,238.69,716.08,Couple,Direct,0,5.0,238.69,238.69,2023,5,May,2,Monday,False,2023-05,High,Medium (3-5),1.0,0.0
BK010968,Boutique Hotel Toronto,Toronto,CA,Boutique,Suite,2024-01-26,2024-07-16,2024-07-18,2,3,180.61,361.23,Business,Hotels.com,0,4.7,180.61,180.61,2024,7,July,3,Tuesday,False,2024-07,Medium,Short (1-2),1.0,0.0
BK010969,Boutique Hotel Sydney,Sydney,AU,Boutique,Single,2024-01-21,2024-03-17,2024-03-22,5,3,176.02,880.11,Business,Expedia,1,,176.02,176.02,2024,3,March,1,Sunday,True,2024-03,High,Medium (3-5),1.0,1.0
BK010970,Luxury Hotel Dubai,Dubai,AE,Luxury,Double,2023-05-28,2023-09-04,2023-09-14,10,2,510.35,5103.53,Leisure,Expedia,0,2.7,510.35,510.35,2023,9,September,3,Monday,False,2023-09,Very High,Long (6-10),1.0,0.0
BK010971,Luxury Hotel Tokyo,Tokyo,JP,Luxury,Double,2024-10-28,2024-11-25,2024-11-28,3,2,379.6,1138.79,Leisure,Trivago,1,,379.6,379.6,2024,11,November,4,Monday,False,2024-11,Very High,Medium (3-5),1.0,1.0
BK010972,Budget Hotel Rome,Rome,IT,Budget,Standard,2024-02-13,2024-04-30,2024-05-14,14,1,83.14,1163.97,Family,Direct,1,,83.14,83.14,2024,4,April,2,Tuesday,False,2024-04,Very High,Extended (10+),1.0,1.0
BK010973,Luxury Hotel Tokyo,Tokyo,JP,Luxury,Suite,2024-03-25,2024-05-17,2024-05-27,10,3,348.68,3486.81,Family,Expedia,0,3.7,348.68,348.68,2024,5,May,2,Friday,False,2024-05,Very High,Long (6-10),1.0,0.0
BK010974,Business Hotel Amsterdam,Amsterdam,NL,Business,Twin,2024-03-29,2024-06-03,2024-06-07,4,2,189.63,758.5,Couple,Booking.com,1,,189.63,189.63,2024,6,June,2,Monday,False,2024-06,High,Medium (3-5),1.0,1.0
BK010975,Boutique Hotel Rome,Rome,IT,Boutique,Double,2024-07-13,2024-08-31,2024-09-02,2,2,164.42,328.83,Solo,Expedia,0,2.9,164.42,164.42,2024,8,August,3,Saturday,True,2024-08,Medium,Short (1-2),1.0,0.0
BK010976,Resort Hotel Berlin,Berlin,DE,Resort,Double,2024-08-12,2024-10-31,2024-11-01,1,2,189.35,189.35,Business,Trivago,1,,189.35,189.35,2024,10,October,4,Thursday,False,2024-10,Low,Short (1-2),1.0,1.0
BK010977,Airport Hotel Rome,Rome,IT,Airport,Double,2024-04-22,2024-06-21,2024-06-24,3,2,150.85,452.55,Leisure,Direct,0,5.0,150.85,150.85,2024,6,June,2,Friday,False,2024-06,Medium,Medium (3-5),1.0,0.0
BK010978,Airport Hotel Rome,Rome,IT,Airport,Double,2023-06-13,2023-08-16,2023-08-26,10,2,168.9,1688.97,Business,Direct,0,4.0,168.9,168.9,2023,8,August,3,Wednesday,False,2023-08,Very High,Long (6-10),1.0,0.0
BK010979,Budget Hotel Paris,Paris,FR,Budget,Standard,2023-06-17,2023-11-17,2023-11-19,2,1,108.38,216.76,Family,Hotels.com,1,,108.38,108.38,2023,11,November,4,Friday,False,2023-11,Medium,Short (1-2),1.0,1.0
BK010980,Resort Hotel Amsterdam,Amsterdam,NL,Resort,Standard,2024-11-03,2025-01-20,2025-01-22,2,2,236.14,472.28,Couple,Booking.com,1,,236.14,236.14,2025,1,January,1,Monday,False,2025-01,Medium,Short (1-2),1.0,1.0
BK010981,Boutique Hotel Toronto,Toronto,CA,Boutique,Twin,2023-01-06,2023-06-24,2023-06-25,1,2,156.16,156.16,Leisure,Expedia,0,4.2,156.16,156.16,2023,6,June,2,Saturday,True,2023-06,Low,Short (1-2),1.0,0.0
BK010982,Budget Hotel Sydney,Sydney,AU,Budget,Twin,2024-06-05,2024-09-25,2024-09-27,2,2,103.56,207.12,Couple,Agoda,1,,103.56,103.56,2024,9,September,3,Wednesday,False,2024-09,Medium,Short (1-2),1.0,1.0
BK010983,Resort Hotel Rome,Rome,IT,Resort,Suite,2023-07-20,2023-11-14,2023-11-17,3,3,206.34,619.03,Family,Trivago,0,1.1,206.34,206.34,2023,11,November,4,Tuesday,False,2023-11,High,Medium (3-5),1.0,0.0
BK010984,Boutique Hotel Paris,Paris,FR,Boutique,Single,2024-07-03,2024-08-16,2024-08-19,3,4,277.41,832.24,Leisure,Booking.com,0,3.3,277.41,277.41,2024,8,August,3,Friday,False,2024-08,High,Medium (3-5),1.0,0.0
BK010985,Resort Hotel New York,New York,US,Resort,Suite,2023-06-24,2023-07-14,2023-07-24,10,4,615.11,6151.12,Couple,Direct,0,4.5,615.11,615.11,2023,7,July,3,Friday,False,2023-07,Very High,Long (6-10),1.0,0.0
BK010986,Resort Hotel Paris,Paris,FR,Resort,Double,2024-01-25,2024-07-06,2024-07-08,2,2,357.56,715.11,Business,Booking.com,0,4.7,357.56,357.56,2024,7,July,3,Saturday,True,2024-07,High,Short (1-2),1.0,0.0
BK010987,Airport Hotel Amsterdam,Amsterdam,NL,Airport,Twin,2024-05-31,2024-08-07,2024-08-08,1,4,194.69,194.69,Family,Trivago,0,5.0,194.69,194.69,2024,8,August,3,Wednesday,False,2024-08,Low,Short (1-2),1.0,0.0
BK010988,Airport Hotel London,London,GB,Airport,Twin,2023-08-18,2023-10-16,2023-10-21,5,2,168.59,842.93,Business,Direct,0,2.9,168.59,168.59,2023,10,October,4,Monday,False,2023-10,High,Medium (3-5),1.0,0.0
BK010989,Budget Hotel Amsterdam,Amsterdam,NL,Budget,Deluxe,2024-02-17,2024-05-29,2024-05-30,1,2,80.61,80.61,Business,Booking.com,0,4.5,80.61,80.61,2024,5,May,2,Wednesday,False,2024-05,Low,Short (1-2),1.0,0.0
BK010990,Airport Hotel London,London,GB,Airport,Double,2024-11-03,2025-02-07,2025-02-11,4,3,173.77,695.08,Business,Booking.com,0,2.8,173.77,173.77,2025,2,February,1,Friday,False,2025-02,High,Medium (3-5),1.0,0.0
BK010991,Luxury Hotel Tokyo,Tokyo,JP,Luxury,Twin,2023-06-05,2023-06-24,2023-06-27,3,3,447.23,1341.69,Solo,Trivago,0,3.5,447.23,447.23,2023,6,June,2,Saturday,True,2023-06,Very High,Medium (3-5),1.0,0.0
BK010992,Business Hotel London,London,GB,Business,Twin,2024-11-12,2024-12-24,2024-12-27,3,1,269.0,807.01,Couple,Direct,0,4.3,269.0,269.0,2024,12,December,4,Tuesday,False,2024-12,High,Medium (3-5),1.0,0.0
BK010993,Boutique Hotel Barcelona,Barcelona,ES,Boutique,Standard,2024-09-01,2025-02-21,2025-02-24,3,1,72.46,217.37,Family,Booking.com,0,4.7,72.46,72.46,2025,2,February,1,Friday,False,2025-02,Medium,Medium (3-5),1.0,0.0
BK010994,Luxury Hotel Barcelona,Barcelona,ES,Luxury,Double,2024-12-20,2025-02-21,2025-02-23,2,1,268.6,537.2,Solo,Trivago,0,5.0,268.6,268.6,2025,2,February,1,Friday,False,2025-02,High,Short (1-2),1.0,0.0
BK010995,Airport Hotel Toronto,Toronto,CA,Airport,Twin,2023-08-24,2024-01-27,2024-01-29,2,4,125.27,250.55,Family,Booking.com,0,4.1,125.27,125.27,2024,1,January,1,Saturday,True,2024-01,Medium,Short (1-2),1.0,0.0
BK010996,Resort Hotel Dubai,Dubai,AE,Resort,Standard,2024-08-25,2024-09-24,2024-09-25,1,4,460.82,460.82,Leisure,Booking.com,0,2.7,460.82,460.82,2024,9,September,3,Tuesday,False,2024-09,Medium,Short (1-2),1.0,0.0
BK010997,Resort Hotel Dubai,Dubai,AE,Resort,Standard,2024-05-13,2024-10-06,2024-10-09,3,3,349.46,1048.37,Couple,Booking.com,0,5.0,349.46,349.46,2024,10,October,4,Sunday,True,2024-10,Very High,Medium (3-5),1.0,0.0
BK010998,Airport Hotel Barcelona,Barcelona,ES,Airport,Suite,2023-01-23,2023-06-09,2023-06-11,2,2,125.94,251.88,Family,Direct,0,5.0,125.94,125.94,2023,6,June,2,Friday,False,2023-06,Medium,Short (1-2),1.0,0.0
BK010999,Boutique Hotel Rome,Rome,IT,Boutique,Double,2023-08-11,2023-11-15,2023-11-17,2,4,96.36,192.73,Solo,Hotels.com,0,2.4,96.36,96.36,2023,11,November,4,Wednesday,False,2023-11,Low,Short (1-2),1.0,0.0
BK011000,Resort Hotel London,London,GB,Resort,Deluxe,2024-06-27,2024-11-16,2024-11-19,3,2,347.67,1043.01,Family,Hotels.com,1,,347.67,347.67,2024,11,November,4,Saturday,True,2024-11,Very High,Medium (3-5),1.0,1.0
BK011001,Luxury Hotel Toronto,Toronto,CA,Luxury,Double,2023-02-17,2023-05-12,2023-05-13,1,2,453.81,453.81,Business,Trivago,0,5.0,453.81,453.81,2023,5,May,2,Friday,False,2023-05,Medium,Short (1-2),1.0,0.0
BK011002,Boutique Hotel Dubai,Dubai,AE,Boutique,Double,2024-04-22,2024-04-28,2024-05-01,3,3,240.2,720.6,Couple,Booking.com,0,3.9,240.2,240.2,2024,4,April,2,Sunday,True,2024-04,High,Medium (3-5),1.0,0.0
BK011003,Business Hotel Berlin,Berlin,DE,Business,Single,2024-07-23,2024-08-28,2024-08-31,3,2,142.78,428.33,Leisure,Trivago,1,,142.78,142.78,2024,8,August,3,Wednesday,False,2024-08,Medium,Medium (3-5),1.0,1.0
BK011004,Boutique Hotel Paris,Paris,FR,Boutique,Single,2024-07-12,2024-07-26,2024-07-31,5,2,243.02,1215.1,Family,Expedia,0,4.2,243.02,243.02,2024,7,July,3,Friday,False,2024-07,Very High,Medium (3-5),1.0,0.0
BK011005,Resort Hotel Rome,Rome,IT,Resort,Double,2023-03-19,2023-09-02,2023-09-03,1,2,260.6,260.6,Couple,Trivago,0,3.5,260.6,260.6,2023,9,September,3,Saturday,True,2023-09,Medium,Short (1-2),1.0,0.0
BK011006,Luxury Hotel Toronto,Toronto,CA,Luxury,Single,2024-12-09,2024-12-11,2024-12-13,2,4,539.91,1079.82,Business,Expedia,0,3.8,539.91,539.91,2024,12,December,4,Wednesday,False,2024-12,Very High,Short (1-2),1.0,0.0
BK011007,Business Hotel Singapore,Singapore,SG,Business,Standard,2024-03-16,2024-08-07,2024-08-10,3,4,125.46,376.39,Family,Trivago,1,,125.46,125.46,2024,8,August,3,Wednesday,False,2024-08,Medium,Medium (3-5),1.0,1.0
BK011008,Resort Hotel Amsterdam,Amsterdam,NL,Resort,Deluxe,2023-06-16,2023-10-17,2023-10-19,2,2,206.26,412.52,Leisure,Expedia,0,4.5,206.26,206.26,2023,10,October,4,Tuesday,False,2023-10,Medium,Short (1-2),1.0,0.0
BK011009,Budget Hotel London,London,GB,Budget,Twin,2024-01-13,2024-01-23,2024-01-27,4,1,114.5,458.0,Business,Booking.com,0,3.4,114.5,114.5,2024,1,January,1,Tuesday,False,2024-01,Medium,Medium (3-5),1.0,0.0
BK011010,Boutique Hotel Toronto,Toronto,CA,Boutique,Suite,2024-08-18,2024-09-30,2024-10-04,4,2,163.55,654.2,Business,Hotels.com,0,4.3,163.55,163.55,2024,9,September,3,Monday,False,2024-09,High,Medium (3-5),1.0,0.0
BK011011,Luxury Hotel Rome,Rome,IT,Luxury,Deluxe,2023-12-08,2024-03-29,2024-03-31,2,3,293.95,587.91,Leisure,Booking.com,0,4.8,293.95,293.95,2024,3,March,1,Friday,False,2024-03,High,Short (1-2),1.0,0.0
BK011012,Resort Hotel Rome,Rome,IT,Resort,Suite,2023-10-31,2024-02-11,2024-02-16,5,1,181.27,906.33,Couple,Trivago,0,4.5,181.27,181.27,2024,2,February,1,Sunday,True,2024-02,High,Medium (3-5),1.0,0.0
BK011013,Boutique Hotel Dubai,Dubai,AE,Boutique,Standard,2024-12-11,2025-02-11,2025-02-12,1,1,244.26,244.26,Family,Expedia,0,4.6,244.26,244.26,2025,2,February,1,Tuesday,False,2025-02,Medium,Short (1-2),1.0,0.0
BK011014,Resort Hotel Amsterdam,Amsterdam,NL,Resort,Suite,2024-02-14,2024-04-10,2024-04-11,1,2,210.37,210.37,Leisure,Booking.com,1,,210.37,210.37,2024,4,April,2,Wednesday,False,2024-04,Medium,Short (1-2),1.0,1.0
BK011015,Resort Hotel New York,New York,US,Resort,Single,2024-03-20,2024-08-22,2024-08-25,3,1,649.25,1947.74,Leisure,Expedia,0,3.2,649.25,649.25,2024,8,August,3,Thursday,False,2024-08,Very High,Medium (3-5),1.0,0.0
BK011016,Budget Hotel Dubai,Dubai,AE,Budget,Standard,2024-10-12,2024-12-03,2024-12-05,2,3,157.03,314.07,Business,Booking.com,0,5.0,157.03,157.03,2024,12,December,4,Tuesday,False,2024-12,Medium,Short (1-2),1.0,0.0
BK011017,Luxury Hotel Dubai,Dubai,AE,Luxury,Standard,2023-10-27,2024-02-07,2024-02-08,1,3,372.99,372.99,Leisure,Direct,0,4.5,372.99,372.99,2024,2,February,1,Wednesday,False,2024-02,Medium,Short (1-2),1.0,0.0
BK011018,Budget Hotel Dubai,Dubai,AE,Budget,Single,2024-03-12,2024-07-15,2024-07-19,4,1,146.26,585.02,Solo,Trivago,0,4.7,146.26,146.26,2024,7,July,3,Monday,False,2024-07,High,Medium (3-5),1.0,0.0
BK011019,Business Hotel Berlin,Berlin,DE,Business,Twin,2023-03-22,2023-04-28,2023-04-30,2,4,90.5,181.0,Solo,Trivago,0,5.0,90.5,90.5,2023,4,April,2,Friday,False,2023-04,Low,Short (1-2),1.0,0.0
BK011020,Budget Hotel London,London,GB,Budget,Twin,2023-10-27,2024-04-14,2024-04-17,3,2,104.91,314.74,Family,Expedia,0,3.5,104.91,104.91,2024,4,April,2,Sunday,True,2024-04,Medium,Medium (3-5),1.0,0.0
BK011021,Boutique Hotel Rome,Rome,IT,Boutique,Single,2023-11-25,2024-01-25,2024-01-27,2,1,131.86,263.71,Business,Direct,0,3.3,131.86,131.86,2024,1,January,1,Thursday,False,2024-01,Medium,Short (1-2),1.0,0.0
BK011022,Business Hotel Barcelona,Barcelona,ES,Business,Suite,2023-06-09,2023-06-20,2023-06-27,7,1,197.38,1381.66,Family,Direct,0,3.8,197.38,197.38,2023,6,June,2,Tuesday,False,2023-06,Very High,Long (6-10),1.0,0.0
BK011023,Resort Hotel Dubai,Dubai,AE,Resort,Double,2024-03-14,2024-06-18,2024-06-23,5,2,539.5,2697.48,Leisure,Trivago,0,4.6,539.5,539.5,2024,6,June,2,Tuesday,False,2024-06,Very High,Medium (3-5),1.0,0.0
BK011024,Airport Hotel Amsterdam,Amsterdam,NL,Airport,Deluxe,2024-06-20,2024-12-06,2024-12-13,7,4,210.98,1476.83,Solo,Booking.com,1,,210.98,210.98,2024,12,December,4,Friday,False,2024-12,Very High,Long (6-10),1.0,1.0
BK011025,Airport Hotel Amsterdam,Amsterdam,NL,Airport,Standard,2024-05-12,2024-11-02,2024-11-06,4,4,112.71,450.83,Business,Expedia,0,5.0,112.71,112.71,2024,11,November,4,Saturday,True,2024-11,Medium,Medium (3-5),1.0,0.0
BK011026,Business Hotel Barcelona,Barcelona,ES,Business,Double,2024-12-09,2025-05-06,2025-05-07,1,3,77.62,77.62,Solo,Booking.com,0,4.2,77.62,77.62,2025,5,May,2,Tuesday,False,2025-05,Low,Short (1-2),1.0,0.0
BK011027,Airport Hotel Paris,Paris,FR,Airport,Double,2023-04-23,2023-08-19,2023-08-20,1,3,198.48,198.48,Leisure,Booking.com,1,,198.48,198.48,2023,8,August,3,Saturday,True,2023-08,Low,Short (1-2),1.0,1.0
BK011028,Business Hotel Rome,Rome,IT,Business,Double,2024-05-13,2024-10-06,2024-10-10,4,3,127.96,511.85,Business,Hotels.com,0,3.5,127.96,127.96,2024,10,October,4,Sunday,True,2024-10,High,Medium (3-5),1.0,0.0
BK011029,Budget Hotel Tokyo,Tokyo,JP,Budget,Twin,2024-09-12,2024-10-26,2024-10-28,2,2,101.19,202.38,Family,Trivago,0,5.0,101.19,101.19,2024,10,October,4,Saturday,True,2024-10,Medium,Short (1-2),1.0,0.0
BK011030,Budget Hotel London,London,GB,Budget,Standard,2024-06-14,2024-10-12,2024-10-14,2,2,122.45,244.89,Solo,Booking.com,0,5.0,122.45,122.45,2024,10,October,4,Saturday,True,2024-10,Medium,Short (1-2),1.0,0.0
BK011031,Boutique Hotel London,London,GB,Boutique,Single,2023-02-02,2023-05-18,2023-05-19,1,3,152.63,152.63,Business,Trivago,0,2.7,152.63,152.63,2023,5,May,2,Thursday,False,2023-05,Low,Short (1-2),1.0,0.0
BK011032,Budget Hotel Dubai,Dubai,AE,Budget,Deluxe,2023-10-24,2024-02-09,2024-02-12,3,2,111.36,334.07,Family,Trivago,0,3.4,111.36,111.36,2024,2,February,1,Friday,False,2024-02,Medium,Medium (3-5),1.0,0.0
BK011033,Resort Hotel Berlin,Berlin,DE,Resort,Double,2023-04-25,2023-10-14,2023-10-17,3,3,156.92,470.76,Leisure,Direct,0,4.6,156.92,156.92,2023,10,October,4,Saturday,True,2023-10,Medium,Medium (3-5),1.0,0.0
BK011034,Resort Hotel Paris,Paris,FR,Resort,Deluxe,2023-04-16,2023-07-22,2023-07-25,3,1,391.78,1175.33,Family,Booking.com,0,3.1,391.78,391.78,2023,7,July,3,Saturday,True,2023-07,Very High,Medium (3-5),1.0,0.0
BK011035,Budget Hotel Berlin,Berlin,DE,Budget,Standard,2023-08-08,2023-11-22,2023-11-25,3,2,50.0,150.0,Leisure,Agoda,1,,50.0,50.0,2023,11,November,4,Wednesday,False,2023-11,Low,Medium (3-5),1.0,1.0
BK011036,Boutique Hotel Berlin,Berlin,DE,Boutique,Twin,2023-01-11,2023-03-02,2023-03-04,2,2,80.79,161.58,Couple,Booking.com,1,,80.79,80.79,2023,3,March,1,Thursday,False,2023-03,Low,Short (1-2),1.0,1.0
BK011037,Business Hotel Tokyo,Tokyo,JP,Business,Double,2024-10-02,2024-11-13,2024-11-16,3,2,112.16,336.49,Solo,Trivago,0,4.4,112.16,112.16,2024,11,November,4,Wednesday,False,2024-11,Medium,Medium (3-5),1.0,0.0
BK011038,Luxury Hotel Barcelona,Barcelona,ES,Luxury,Standard,2024-11-25,2024-12-23,2024-12-24,1,2,324.18,324.18,Business,Direct,0,4.8,324.18,324.18,2024,12,December,4,Monday,False,2024-12,Medium,Short (1-2),1.0,0.0
